1
213.0000,139.0000,90.0000,53.0000
211.0000,140.0000,93.0000,55.0000
211.0000,140.0000,90.0000,53.0000
210.0000,141.0000,90.0000,53.0000
208.0000,142.0000,90.0000,53.0000
207.0000,142.0000,90.0000,53.0000
203.0000,143.0000,93.0000,55.0000
201.0000,144.0000,93.0000,55.0000
200.0000,145.0000,90.0000,53.0000
199.0000,145.0000,90.0000,53.0000
197.0000,146.0000,90.0000,53.0000
195.0000,146.0000,90.0000,53.0000
193.0000,147.0000,90.0000,53.0000
190.0000,148.0000,93.0000,55.0000
190.0000,148.0000,90.0000,53.0000
188.0000,149.0000,93.0000,55.0000
187.0000,150.0000,93.0000,55.0000
186.0000,151.0000,93.0000,55.0000
185.0000,152.0000,93.0000,55.0000
187.0000,153.0000,87.0000,51.0000
183.0000,157.0000,93.0000,55.0000
181.0000,159.0000,93.0000,55.0000
179.0000,160.0000,93.0000,55.0000
178.0000,160.0000,93.0000,55.0000
176.0000,161.0000,93.0000,55.0000
174.0000,161.0000,93.0000,55.0000
172.0000,162.0000,93.0000,55.0000
170.0000,163.0000,93.0000,55.0000
168.0000,163.0000,93.0000,55.0000
164.0000,163.0000,95.0000,56.0000
165.0000,164.0000,90.0000,53.0000
161.0000,165.0000,93.0000,55.0000
160.0000,166.0000,87.0000,51.0000
156.0000,167.0000,90.0000,53.0000
157.0000,168.0000,87.0000,51.0000
154.0000,169.0000,90.0000,53.0000
154.0000,170.0000,90.0000,53.0000
155.0000,171.0000,87.0000,51.0000
154.0000,170.0000,87.0000,51.0000
153.0000,170.0000,87.0000,51.0000
149.0000,168.0000,93.0000,55.0000
154.0000,168.0000,85.0000,50.0000
156.0000,168.0000,82.0000,49.0000
148.0000,166.0000,90.0000,53.0000
151.0000,166.0000,85.0000,50.0000
154.0000,168.0000,82.0000,49.0000
151.0000,168.0000,85.0000,50.0000
151.0000,168.0000,85.0000,50.0000
153.0000,169.0000,82.0000,49.0000
153.0000,170.0000,82.0000,49.0000
153.0000,171.0000,82.0000,49.0000
153.0000,171.0000,82.0000,49.0000
161.0000,174.0000,73.0000,43.0000
156.0000,171.0000,80.0000,47.0000
155.0000,170.0000,82.0000,49.0000
158.0000,171.0000,80.0000,47.0000
157.0000,170.0000,82.0000,49.0000
156.0000,169.0000,85.0000,50.0000
156.0000,168.0000,85.0000,50.0000
159.0000,170.0000,82.0000,49.0000
160.0000,170.0000,80.0000,47.0000
159.0000,170.0000,82.0000,49.0000
159.0000,171.0000,82.0000,49.0000
161.0000,173.0000,80.0000,47.0000
161.0000,172.0000,80.0000,47.0000
160.0000,172.0000,80.0000,47.0000
162.0000,172.0000,78.0000,46.0000
159.0000,171.0000,80.0000,47.0000
159.0000,171.0000,80.0000,47.0000
158.0000,170.0000,80.0000,47.0000
157.0000,170.0000,80.0000,47.0000
156.0000,170.0000,80.0000,47.0000
154.0000,170.0000,80.0000,47.0000
153.0000,170.0000,80.0000,47.0000
152.0000,170.0000,80.0000,47.0000
150.0000,170.0000,80.0000,47.0000
152.0000,172.0000,75.0000,44.0000
150.0000,172.0000,75.0000,44.0000
150.0000,172.0000,71.0000,42.0000
149.0000,173.0000,69.0000,41.0000
145.0000,172.0000,71.0000,42.0000
143.0000,171.0000,71.0000,42.0000
144.0000,172.0000,69.0000,41.0000
143.0000,172.0000,67.0000,39.0000
142.0000,172.0000,67.0000,39.0000
141.0000,172.0000,67.0000,39.0000
140.0000,172.0000,67.0000,39.0000
139.0000,172.0000,67.0000,39.0000
137.0000,172.0000,67.0000,39.0000
139.0000,175.0000,63.0000,37.0000
138.0000,175.0000,61.0000,36.0000
136.0000,175.0000,61.0000,36.0000
137.0000,177.0000,58.0000,34.0000
139.0000,179.0000,53.0000,31.0000
141.0000,181.0000,50.0000,29.0000
142.0000,180.0000,48.0000,28.0000
143.0000,182.0000,47.0000,28.0000
142.0000,181.0000,48.0000,28.0000
145.0000,181.0000,46.0000,27.0000
146.0000,180.0000,46.0000,27.0000
146.0000,180.0000,47.0000,28.0000
149.0000,181.0000,46.0000,27.0000
152.0000,182.0000,44.0000,26.0000
153.0000,182.0000,44.0000,26.0000
155.0000,182.0000,43.0000,25.0000
158.0000,183.0000,41.0000,24.0000
159.0000,183.0000,41.0000,24.0000
159.0000,182.0000,41.0000,24.0000
158.0000,182.0000,41.0000,24.0000
159.0000,182.0000,39.0000,23.0000
161.0000,182.0000,35.0000,21.0000
159.0000,183.0000,39.0000,23.0000
156.0000,183.0000,43.0000,25.0000
157.0000,182.0000,41.0000,24.0000
158.0000,180.0000,41.0000,24.0000
158.0000,181.0000,41.0000,24.0000
159.0000,182.0000,41.0000,24.0000
159.0000,182.0000,41.0000,24.0000
156.0000,180.0000,44.0000,26.0000
158.0000,182.0000,41.0000,24.0000
159.0000,182.0000,41.0000,24.0000
157.0000,183.0000,43.0000,25.0000
157.0000,185.0000,43.0000,25.0000
157.0000,187.0000,42.0000,25.0000
157.0000,187.0000,43.0000,25.0000
154.0000,185.0000,47.0000,28.0000
155.0000,184.0000,46.0000,27.0000
156.0000,183.0000,46.0000,27.0000
158.0000,182.0000,44.0000,26.0000
161.0000,183.0000,43.0000,25.0000
163.0000,184.0000,41.0000,24.0000
164.0000,184.0000,41.0000,24.0000
163.0000,185.0000,43.0000,25.0000
165.0000,186.0000,41.0000,24.0000
168.0000,188.0000,38.0000,22.0000
166.0000,186.0000,41.0000,24.0000
166.0000,185.0000,41.0000,24.0000
165.0000,184.0000,44.0000,26.0000
167.0000,183.0000,44.0000,26.0000
169.0000,182.0000,44.0000,26.0000
171.0000,182.0000,44.0000,26.0000
173.0000,182.0000,44.0000,26.0000
176.0000,183.0000,43.0000,25.0000
175.0000,181.0000,47.0000,28.0000
176.0000,180.0000,48.0000,28.0000
178.0000,180.0000,48.0000,28.0000
181.0000,182.0000,46.0000,27.0000
182.0000,182.0000,47.0000,28.0000
180.0000,180.0000,50.0000,29.0000
179.0000,178.0000,51.0000,30.0000
180.0000,179.0000,51.0000,30.0000
180.0000,179.0000,51.0000,30.0000
175.0000,176.0000,58.0000,34.0000
176.0000,176.0000,56.0000,33.0000
171.0000,174.0000,61.0000,36.0000
171.0000,175.0000,61.0000,36.0000
171.0000,175.0000,63.0000,37.0000
172.0000,176.0000,63.0000,37.0000
172.0000,176.0000,61.0000,36.0000
171.0000,176.0000,63.0000,37.0000
172.0000,176.0000,61.0000,36.0000
171.0000,176.0000,63.0000,37.0000
174.0000,176.0000,61.0000,36.0000
175.0000,176.0000,63.0000,37.0000
176.0000,176.0000,65.0000,38.0000
176.0000,175.0000,67.0000,39.0000
180.0000,176.0000,65.0000,38.0000
178.0000,174.0000,71.0000,42.0000
184.0000,175.0000,67.0000,39.0000
186.0000,174.0000,67.0000,39.0000
187.0000,176.0000,69.0000,41.0000
188.0000,178.0000,69.0000,41.0000
189.0000,180.0000,69.0000,41.0000
191.0000,181.0000,67.0000,39.0000
191.0000,183.0000,69.0000,41.0000
191.0000,184.0000,69.0000,41.0000
191.0000,186.0000,69.0000,41.0000
191.0000,187.0000,69.0000,41.0000
190.0000,189.0000,69.0000,41.0000
188.0000,190.0000,71.0000,42.0000
188.0000,191.0000,71.0000,42.0000
190.0000,194.0000,67.0000,39.0000
188.0000,194.0000,69.0000,41.0000
189.0000,196.0000,67.0000,39.0000
188.0000,196.0000,67.0000,39.0000
187.0000,198.0000,67.0000,39.0000
189.0000,199.0000,65.0000,38.0000
187.0000,199.0000,69.0000,41.0000
190.0000,199.0000,65.0000,38.0000
190.0000,199.0000,65.0000,38.0000
189.0000,200.0000,65.0000,38.0000
189.0000,200.0000,65.0000,38.0000
189.0000,199.0000,67.0000,39.0000
190.0000,199.0000,69.0000,41.0000
189.0000,199.0000,67.0000,39.0000
189.0000,200.0000,71.0000,42.0000
188.0000,200.0000,71.0000,42.0000
188.0000,201.0000,71.0000,42.0000
189.0000,202.0000,67.0000,39.0000
189.0000,202.0000,67.0000,39.0000
189.0000,202.0000,67.0000,39.0000
189.0000,205.0000,65.0000,38.0000
188.0000,203.0000,67.0000,39.0000
189.0000,204.0000,67.0000,39.0000
190.0000,203.0000,67.0000,39.0000
190.0000,204.0000,67.0000,39.0000
190.0000,203.0000,67.0000,39.0000
190.0000,204.0000,67.0000,39.0000
191.0000,203.0000,67.0000,39.0000
191.0000,205.0000,65.0000,38.0000
191.0000,205.0000,67.0000,39.0000
191.0000,205.0000,67.0000,39.0000
190.0000,206.0000,67.0000,39.0000
190.0000,207.0000,67.0000,39.0000
190.0000,208.0000,67.0000,39.0000
186.0000,210.0000,65.0000,38.0000
185.0000,211.0000,61.0000,36.0000
190.0000,209.0000,65.0000,38.0000
187.0000,209.0000,65.0000,38.0000
186.0000,211.0000,61.0000,36.0000
185.0000,211.0000,61.0000,36.0000
186.0000,212.0000,60.0000,35.0000
186.0000,212.0000,60.0000,35.0000
185.0000,213.0000,60.0000,35.0000
187.0000,212.0000,60.0000,35.0000
188.0000,212.0000,61.0000,36.0000
188.0000,212.0000,60.0000,35.0000
185.0000,215.0000,54.0000,32.0000
186.0000,215.0000,53.0000,31.0000
185.0000,214.0000,54.0000,32.0000
185.0000,214.0000,53.0000,31.0000
183.0000,213.0000,53.0000,31.0000
187.0000,213.0000,47.0000,28.0000
185.0000,213.0000,47.0000,28.0000
185.0000,214.0000,46.0000,27.0000
183.0000,212.0000,48.0000,28.0000
185.0000,212.0000,44.0000,26.0000
186.0000,211.0000,44.0000,26.0000
190.0000,211.0000,41.0000,24.0000
189.0000,211.0000,41.0000,24.0000
188.0000,210.0000,41.0000,24.0000
178.0000,209.0000,44.0000,26.0000
170.0000,207.0000,51.0000,30.0000
174.0000,208.0000,47.0000,28.0000
171.0000,206.0000,48.0000,28.0000
175.0000,208.0000,43.0000,25.0000
175.0000,207.0000,44.0000,26.0000
175.0000,206.0000,47.0000,28.0000
179.0000,205.0000,44.0000,26.0000
182.0000,204.0000,44.0000,26.0000
185.0000,204.0000,42.0000,25.0000
197.0000,210.0000,42.0000,25.0000
198.0000,208.0000,41.0000,24.0000
199.0000,208.0000,39.0000,23.0000
203.0000,209.0000,38.0000,22.0000
199.0000,212.0000,44.0000,26.0000
197.0000,213.0000,48.0000,28.0000
200.0000,214.0000,47.0000,28.0000
199.0000,213.0000,50.0000,29.0000
198.0000,212.0000,51.0000,30.0000
200.0000,212.0000,51.0000,30.0000
200.0000,212.0000,51.0000,30.0000
199.0000,211.0000,54.0000,32.0000
201.0000,210.0000,54.0000,32.0000
201.0000,209.0000,54.0000,32.0000
201.0000,208.0000,56.0000,33.0000
201.0000,208.0000,56.0000,33.0000
201.0000,206.0000,60.0000,35.0000
202.0000,203.0000,61.0000,36.0000
203.0000,203.0000,61.0000,36.0000
203.0000,204.0000,60.0000,35.0000
204.0000,203.0000,61.0000,36.0000
205.0000,202.0000,63.0000,37.0000
203.0000,201.0000,67.0000,39.0000
205.0000,201.0000,65.0000,38.0000
205.0000,200.0000,67.0000,39.0000
206.0000,200.0000,67.0000,39.0000
208.0000,201.0000,65.0000,38.0000
207.0000,200.0000,69.0000,41.0000
207.0000,199.0000,71.0000,42.0000
208.0000,198.0000,71.0000,42.0000
210.0000,199.0000,69.0000,41.0000
210.0000,198.0000,71.0000,42.0000
216.0000,198.0000,67.0000,39.0000
217.0000,198.0000,67.0000,39.0000
219.0000,198.0000,67.0000,39.0000
222.0000,200.0000,65.0000,38.0000
225.0000,200.0000,63.0000,37.0000
