1
595.0000,494.0000,683.0000,494.0000,683.0000,593.0000,595.0000,593.0000
596.0000,495.0000,683.0000,495.0000,683.0000,594.0000,596.0000,594.0000
598.0000,497.0000,685.0000,497.0000,685.0000,596.0000,598.0000,596.0000
598.0000,496.0000,687.0000,496.0000,687.0000,598.0000,598.0000,598.0000
597.0000,497.0000,685.0000,497.0000,685.0000,597.0000,597.0000,597.0000
598.0000,497.0000,687.0000,497.0000,687.0000,597.0000,598.0000,597.0000
599.0000,497.0000,684.0000,497.0000,684.0000,595.0000,599.0000,595.0000
599.0000,495.0000,685.0000,495.0000,685.0000,593.0000,599.0000,593.0000
597.0000,494.0000,686.0000,494.0000,686.0000,595.0000,597.0000,595.0000
597.0000,492.0000,687.0000,492.0000,687.0000,594.0000,597.0000,594.0000
598.0000,494.0000,687.0000,494.0000,687.0000,596.0000,598.0000,596.0000
598.0000,493.0000,689.0000,493.0000,689.0000,595.0000,598.0000,595.0000
600.0000,494.0000,688.0000,494.0000,688.0000,593.0000,600.0000,593.0000
603.0000,493.0000,689.0000,493.0000,689.0000,592.0000,603.0000,592.0000
604.0000,492.0000,690.0000,492.0000,690.0000,590.0000,604.0000,590.0000
600.0000,492.0000,683.0000,492.0000,683.0000,586.0000,600.0000,586.0000
601.0000,490.0000,685.0000,490.0000,685.0000,585.0000,601.0000,585.0000
604.0000,492.0000,685.0000,492.0000,685.0000,585.0000,604.0000,585.0000
602.0000,492.0000,685.0000,492.0000,685.0000,587.0000,602.0000,587.0000
600.0000,490.0000,686.0000,490.0000,686.0000,588.0000,600.0000,588.0000
599.0000,490.0000,687.0000,490.0000,687.0000,589.0000,599.0000,589.0000
599.0000,491.0000,686.0000,491.0000,686.0000,589.0000,599.0000,589.0000
599.0000,491.0000,684.0000,491.0000,684.0000,588.0000,599.0000,588.0000
599.0000,491.0000,685.0000,491.0000,685.0000,589.0000,599.0000,589.0000
599.0000,493.0000,682.0000,493.0000,682.0000,588.0000,599.0000,588.0000
599.0000,494.0000,682.0000,494.0000,682.0000,588.0000,599.0000,588.0000
598.0000,492.0000,684.0000,492.0000,684.0000,590.0000,598.0000,590.0000
597.0000,493.0000,683.0000,493.0000,683.0000,590.0000,597.0000,590.0000
598.0000,493.0000,683.0000,493.0000,683.0000,589.0000,598.0000,589.0000
598.0000,493.0000,683.0000,493.0000,683.0000,590.0000,598.0000,590.0000
597.0000,494.0000,681.0000,494.0000,681.0000,591.0000,597.0000,591.0000
596.0000,493.0000,683.0000,493.0000,683.0000,592.0000,596.0000,592.0000
596.0000,494.0000,682.0000,494.0000,682.0000,591.0000,596.0000,591.0000
598.0000,493.0000,686.0000,493.0000,686.0000,593.0000,598.0000,593.0000
598.0000,492.0000,688.0000,492.0000,688.0000,593.0000,598.0000,593.0000
599.0000,491.0000,689.0000,491.0000,689.0000,593.0000,599.0000,593.0000
598.0000,493.0000,686.0000,493.0000,686.0000,593.0000,598.0000,593.0000
598.0000,491.0000,688.0000,491.0000,688.0000,594.0000,598.0000,594.0000
598.0000,492.0000,687.0000,492.0000,687.0000,592.0000,598.0000,592.0000
599.0000,492.0000,688.0000,492.0000,688.0000,593.0000,599.0000,593.0000
599.0000,493.0000,686.0000,493.0000,686.0000,592.0000,599.0000,592.0000
600.0000,493.0000,685.0000,493.0000,685.0000,589.0000,600.0000,589.0000
601.0000,492.0000,687.0000,492.0000,687.0000,589.0000,601.0000,589.0000
601.0000,492.0000,686.0000,492.0000,686.0000,588.0000,601.0000,588.0000
602.0000,492.0000,687.0000,492.0000,687.0000,588.0000,602.0000,588.0000
602.0000,491.0000,686.0000,491.0000,686.0000,587.0000,602.0000,587.0000
602.0000,491.0000,687.0000,491.0000,687.0000,587.0000,602.0000,587.0000
601.0000,491.0000,685.0000,491.0000,685.0000,587.0000,601.0000,587.0000
601.0000,492.0000,685.0000,492.0000,685.0000,588.0000,601.0000,588.0000
599.0000,491.0000,685.0000,491.0000,685.0000,589.0000,599.0000,589.0000
599.0000,490.0000,686.0000,490.0000,686.0000,590.0000,599.0000,590.0000
599.0000,491.0000,684.0000,491.0000,684.0000,588.0000,599.0000,588.0000
597.0000,492.0000,683.0000,492.0000,683.0000,589.0000,597.0000,589.0000
597.0000,493.0000,683.0000,493.0000,683.0000,590.0000,597.0000,590.0000
597.0000,494.0000,682.0000,494.0000,682.0000,590.0000,597.0000,590.0000
597.0000,494.0000,684.0000,494.0000,684.0000,593.0000,597.0000,593.0000
597.0000,494.0000,685.0000,494.0000,685.0000,594.0000,597.0000,594.0000
598.0000,492.0000,688.0000,492.0000,688.0000,595.0000,598.0000,595.0000
597.0000,492.0000,685.0000,492.0000,685.0000,592.0000,597.0000,592.0000
595.0000,491.0000,683.0000,491.0000,683.0000,591.0000,595.0000,591.0000
596.0000,491.0000,681.0000,491.0000,681.0000,588.0000,596.0000,588.0000
597.0000,492.0000,681.0000,492.0000,681.0000,587.0000,597.0000,587.0000
597.0000,493.0000,679.0000,493.0000,679.0000,586.0000,597.0000,586.0000
596.0000,493.0000,679.0000,493.0000,679.0000,587.0000,596.0000,587.0000
596.0000,491.0000,681.0000,491.0000,681.0000,588.0000,596.0000,588.0000
594.0000,492.0000,679.0000,492.0000,679.0000,588.0000,594.0000,588.0000
593.0000,492.0000,675.0000,492.0000,675.0000,585.0000,593.0000,585.0000
590.0000,492.0000,669.0000,492.0000,669.0000,582.0000,590.0000,582.0000
596.0000,492.0000,678.0000,492.0000,678.0000,585.0000,596.0000,585.0000
594.0000,491.0000,678.0000,491.0000,678.0000,586.0000,594.0000,586.0000
593.0000,490.0000,679.0000,490.0000,679.0000,587.0000,593.0000,587.0000
592.0000,489.0000,676.0000,489.0000,676.0000,584.0000,592.0000,584.0000
592.0000,489.0000,674.0000,489.0000,674.0000,582.0000,592.0000,582.0000
584.0000,525.0000,667.0000,525.0000,667.0000,618.0000,584.0000,618.0000
581.0000,524.0000,661.0000,524.0000,661.0000,615.0000,581.0000,615.0000
572.0000,522.0000,654.0000,522.0000,654.0000,616.0000,572.0000,616.0000
